Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2017-10-02,224.190002,227.660004,224.020004,227.550003,206.106308,11216900,DIA
2017-10-09,227.889999,228.970001,227.339996,228.729996,207.175064,6899700,DIA
2017-10-16,229.070007,233.130005,228.809998,233.130005,211.160446,12513000,DIA
2017-10-23,233.580002,234.699997,232.350006,234.169998,212.270126,14964600,DIA
2017-10-30,233.520004,235.389999,233.149994,235.179993,213.185699,12154000,DIA
2017-11-06,235.229996,235.880005,233.160004,234.429993,212.505783,13204300,DIA
2017-11-13,233.660004,235.279999,232.649994,233.389999,211.56311,14259200,DIA
2017-11-20,233.660004,236.059998,233.419998,235.470001,213.96048,9102800,DIA
2017-11-27,235.5,243.490005,235.389999,242.449997,220.302841,26909200,DIA
2017-12-04,245.009995,245.570007,241.100006,243.619995,221.365921,20890100,DIA
2017-12-11,243.770004,247.070007,243.5,246.25,223.755692,19465000,DIA
2017-12-18,248.009995,248.539993,246.759995,247.399994,225.315399,12754400,DIA
2017-12-25,246.940002,248.610001,246.880005,247.380005,225.297165,10782100,DIA
2018-01-01,248.339996,252.850006,247.229996,252.720001,230.160477,18265600,DIA
2018-01-08,252.75,257.970001,252.220001,257.910004,234.887238,17675300,DIA
2018-01-15,260.269989,261.320007,256.910004,260.540009,237.282455,23165100,DIA
2018-01-22,259.700012,265.929993,259.630005,265.910004,242.307266,23730200,DIA
2018-01-29,265.559998,265.899994,254.729996,254.929993,232.301727,34044200,DIA
2018-02-05,252.220001,255.020004,233.759995,242.029999,220.546814,88725500,DIA
2018-02-12,244.029999,254.119995,243.059998,251.960007,229.595398,34966900,DIA
2018-02-19,250.440002,252.949997,247.710007,252.910004,231.051346,26041300,DIA
2018-02-26,254.320007,257.859985,242.160004,245.350006,224.14473,33177600,DIA
2018-03-05,243.839996,253.559998,243.800003,253.559998,231.645142,24412700,DIA
2018-03-12,254.050003,254.720001,246.919998,249.100006,227.570602,26336200,DIA
2018-03-19,248.300003,249.649994,234.850006,235.130005,215.200394,28387700,DIA
2018-03-26,239.029999,244.259995,236.850006,241.399994,220.938919,27701000,DIA
2018-04-02,240.330002,246.089996,233.199997,239.130005,218.861298,37301300,DIA
2018-04-09,241.160004,246.460007,239.429993,243.580002,222.934204,25727500,DIA
2018-04-16,245.119995,248.479996,243.589996,244.479996,223.757889,18604200,DIA
2018-04-23,245.059998,245.559998,238.089996,242.949997,222.476685,21904700,DIA
2018-04-30,244.100006,244.839996,235.119995,242.520004,222.082886,20380100,DIA
2018-05-07,243.5,248.940002,241.839996,248.539993,227.595612,16752800,DIA
2018-05-14,249.410004,250.199997,246.419998,247,226.185364,15543600,DIA
2018-05-21,249.220001,250.669998,245.850006,247.369995,227.163269,17534100,DIA
2018-05-28,245.380005,247.160004,242.309998,246.360001,226.235794,19548600,DIA
2018-06-04,247.720001,253.410004,247.160004,253.270004,232.581329,18719200,DIA
2018-06-11,253.619995,254.160004,248.770004,250.740005,230.258011,25898000,DIA
2018-06-18,248.800003,249.899994,243.929993,245.690002,225.957718,22559800,DIA
2018-06-25,244.179993,245.580002,239.830002,242.729996,223.235413,29005400,DIA
2018-07-02,240.919998,245.199997,240.619995,244.600006,224.955261,15684700,DIA
2018-07-09,245.779999,250.460007,245.759995,250.199997,230.105438,17757300,DIA
2018-07-16,250.389999,252.169998,249.679993,250.440002,230.326202,12186300,DIA
2018-07-23,250.210007,255.679993,249.619995,254.259995,234.136246,21992800,DIA
2018-07-30,254.529999,254.789993,251.029999,254.389999,234.256012,17988300,DIA
2018-08-06,254.220001,256.76001,252.399994,253.300003,233.252274,13050900,DIA
2018-08-13,253.570007,257.119995,249.860001,256.51001,236.208237,24128200,DIA
2018-08-20,257.109985,258.700012,255.979996,257.850006,237.942337,16515600,DIA
2018-08-27,259.25,261.769989,258.980011,259.850006,239.787872,16208100,DIA
2018-09-03,259.220001,261.049988,258.209991,259.540009,239.501831,13902300,DIA
2018-09-10,260.519989,262.470001,257.820007,261.890015,241.670486,15841700,DIA
2018-09-17,261.720001,267.609985,260.640015,267.119995,246.496552,18665000,DIA
2018-09-24,266.679993,266.700012,263.269989,264.399994,244.486511,14693800,DIA
2018-10-01,266.100006,269.279999,262.899994,264.320007,244.412537,32407200,DIA
2018-10-08,263.25,265.320007,248.860001,253.300003,234.222519,46992200,DIA
2018-10-15,252.869995,258.109985,252.320007,254.320007,235.165726,34736000,DIA
2018-10-22,255.070007,255.440002,244.309998,246.529999,228.101761,31450500,DIA
2018-10-29,248.720001,255.600006,241.050003,252.460007,233.588455,28042100,DIA
2018-11-05,252.839996,262.970001,252.5,260.089996,240.648132,17899200,DIA
2018-11-12,259.700012,259.920013,248.350006,254.050003,235.059647,29897700,DIA
2018-11-19,253.610001,253.779999,242.710007,242.809998,225.194336,17776300,DIA
2018-11-26,244.869995,255.839996,244.139999,255.509995,236.972931,17962900,DIA
2018-12-03,260.170013,260.299988,242.820007,244.309998,226.58548,29117600,DIA
2018-12-10,243.940002,248.759995,239.25,241.419998,223.905182,26448800,DIA
2018-12-17,240.039993,241.399994,223.850006,224.089996,207.832428,44087500,DIA
2018-12-24,222.5,233.809998,216.970001,230.479996,214.335678,32003900,DIA
2018-12-31,232.330002,235.179993,226.360001,234.279999,217.869492,25093000,DIA
2019-01-07,234.839996,240.160004,232.949997,239.880005,223.077225,19918800,DIA
2019-01-14,237.929993,247.399994,237.639999,247.050003,229.745041,19491100,DIA
2019-01-21,245.350006,248.550003,242.350006,247.389999,230.22551,16499800,DIA
2019-01-28,244.729996,251.850006,243.139999,250.479996,233.10112,21300400,DIA
2019-02-04,250.429993,254.350006,249.130005,251.320007,233.882858,14407200,DIA
2019-02-11,252.119995,258.679993,250.350006,258.649994,240.704269,17238500,DIA
2019-02-18,257.959991,260.410004,257.5,260.170013,242.782974,12334200,DIA
2019-02-25,261.850006,262.359985,258.769989,260.420013,243.016281,15892200,DIA
2019-03-04,261.5,261.679993,252.740005,254.710007,237.687881,19753500,DIA
2019-03-11,252.850006,259.149994,252.460007,258.339996,241.075302,24947400,DIA
2019-03-18,257.940002,260.959991,254.869995,254.960007,238.425735,21956700,DIA
2019-03-25,254.690002,259.339996,253.570007,259.130005,242.325287,18117700,DIA
2019-04-01,261.230011,264.839996,260.579987,264.160004,247.029114,19146900,DIA
2019-04-08,262.829987,264.390015,260.579987,264.070007,246.944962,17122400,DIA
2019-04-15,264.019989,265.929993,263.149994,265.559998,248.338287,11069100,DIA
2019-04-22,264.600006,266.859985,262.980011,265.339996,248.280884,11120100,DIA
2019-04-29,265.320007,266.809998,261.679993,264.970001,247.934647,12506000,DIA
2019-05-06,260.350006,264.700012,255.039993,259.920013,243.209381,26787400,DIA
2019-05-13,254.669998,260.079987,252.589996,257.440002,240.888779,22328500,DIA
2019-05-20,256.209991,258.880005,253.279999,256.119995,240.250671,14808400,DIA
2019-05-27,256.119995,257.209991,248.220001,248.220001,232.840134,18118000,DIA
2019-06-03,248.339996,261.119995,247.039993,260.25,244.124725,17989200,DIA
2019-06-10,261.880005,262.869995,256.950012,261.51001,245.306641,12157100,DIA
2019-06-17,261.640015,268.959991,260.970001,267.100006,250.550323,19306600,DIA
2019-06-24,267.329987,267.910004,264.5,265.850006,249.971756,15203600,DIA
2019-07-01,268.450012,269.600006,266,269.269989,253.187408,10165400,DIA
2019-07-08,267.899994,273.390015,266.690002,273.390015,257.061371,9458700,DIA
2019-07-15,273.549988,273.98999,270.75,271.450012,255.237228,10439000,DIA
2019-07-22,271.769989,273.609985,270.519989,271.859985,255.832306,9781700,DIA
2019-07-29,271.859985,272.679993,262.429993,264.809998,249.197998,20992200,DIA
2019-08-05,260.98999,264.440002,254.360001,263.179993,247.664108,24098800,DIA
2019-08-12,261.420013,264.630005,253.929993,258.880005,243.617569,20325000,DIA
2019-08-19,262.040009,263.820007,255.039993,256.290009,241.81601,14726400,DIA
2019-08-26,259,265.399994,256.339996,264.130005,249.213181,15147100,DIA
2019-09-02,262.070007,268.940002,260.029999,268.320007,253.16658,11130900,DIA
2019-09-09,268.850006,273.440002,267.549988,272.600006,257.204895,12252400,DIA
2019-09-16,271.600006,273.200012,269.089996,269.25,254.044113,15928800,DIA
2019-09-23,268.25,270.609985,266.880005,267.98999,253.459442,14595500,DIA
2019-09-30,268.51001,270.290009,257.380005,265.660004,251.255783,20925100,DIA
2019-10-07,264.920013,270.140015,261.350006,268.160004,253.620132,13908000,DIA
2019-10-14,267.600006,275,267.440002,267.640015,253.128448,10894300,DIA
2019-10-21,268.059998,270.119995,267.059998,269.600006,255.14534,9276200,DIA
2019-10-28,270.779999,273.339996,269.070007,273.339996,258.684845,12849300,DIA
2019-11-04,274.730011,278.049988,273.959991,277.070007,262.214844,9391200,DIA
2019-11-11,275.790009,279.950012,275.390015,279.940002,264.931091,9964500,DIA
2019-11-18,279.76001,280.839996,276.720001,278.859985,264.397369,8983800,DIA
2019-11-25,279.679993,281.910004,279.640015,280.950012,266.378937,5709600,DIA
2019-12-02,281.450012,281.48999,273.619995,280.700012,266.141907,12446500,DIA
2019-12-09,280.440002,283.609985,278.630005,282.109985,267.47876,11368800,DIA
2019-12-16,282.929993,285.059998,282.910004,284.459991,269.70697,10859800,DIA
2019-12-23,285.339996,286.850006,284.869995,286.329987,272.308929,6038100,DIA
2019-12-30,286.339996,288.630005,283.559998,286.320007,272.299438,11056400,DIA
2020-01-06,284.290009,290.040009,284.160004,288.23999,274.125336,10967500,DIA
2020-01-13,288.790009,293.609985,288.140015,293.269989,278.90921,10526300,DIA
2020-01-20,292.440002,293.279999,288.339996,289.799988,275.738861,12039000,DIA
2020-01-27,284.850006,289.279999,281.609985,282.420013,268.717072,17573500,DIA
2020-02-03,283.690002,294.140015,283.5,291.190002,277.061584,16163900,DIA
2020-02-10,290.200012,295.869995,290.160004,294.540009,280.248932,12176300,DIA
2020-02-17,293.149994,294.720001,288.75,289.73999,275.681793,10637900,DIA
2020-02-24,280.329987,282.779999,247,254.559998,242.875732,52706800,DIA
2020-03-02,256.709991,271.109985,252.429993,258.850006,246.968857,38680500,DIA
2020-03-09,241.5,250.539993,211.830002,232.110001,221.456177,58499800,DIA
2020-03-16,206.5,218.309998,189.669998,191.899994,183.091812,67643000,DIA
2020-03-23,190.130005,225.869995,182.100006,216.350006,207.038696,74009500,DIA
2020-03-30,217.360001,224.75,207.179993,210.600006,201.536209,39585100,DIA
2020-04-06,218.949997,240.190002,218.119995,237.139999,226.933929,37583600,DIA
2020-04-13,236.410004,242.660004,230.960007,242.429993,231.996246,31032700,DIA
2020-04-20,238.240005,241.110001,229.410004,237.830002,227.720047,28180100,DIA
2020-04-27,239.119995,247.669998,236.5,237.279999,227.19339,23010100,DIA
2020-05-04,235.210007,243.800003,233.639999,243.619995,233.263901,17377600,DIA
2020-05-11,241.679993,244.139999,228.300003,236.910004,226.839096,28483800,DIA
2020-05-18,243.509995,247.380005,242.070007,244.880005,234.928772,18792300,DIA
2020-05-25,250.839996,257.940002,249.880005,254.289993,243.956406,20238300,DIA
2020-06-01,253.779999,273.950012,252.699997,271.540009,260.505463,22095000,DIA
2020-06-08,272.899994,276.380005,251.380005,256.73999,246.306808,39906400,DIA
2020-06-15,250.289993,267.140015,249.100006,258.799988,248.283112,29449900,DIA
2020-06-22,257.880005,263.149994,249.699997,250.380005,240.899139,21318700,DIA
2020-06-29,252.179993,262.170013,250.949997,258.420013,248.634705,14832200,DIA
2020-07-06,262.160004,263.049988,255.350006,260.820007,250.943695,15761300,DIA
2020-07-13,263.059998,270.540009,260.100006,266.73999,256.639587,23604100,DIA
2020-07-20,266.390015,270.350006,264.049988,264.690002,254.868271,14705600,DIA
2020-07-27,264.769989,266.309998,259.940002,264.350006,254.540924,12907500,DIA
2020-08-03,265.670013,274.820007,265.350006,274.619995,264.429871,10861400,DIA
2020-08-10,275.51001,281.779999,275.480011,279.799988,269.417664,13417200,DIA
2020-08-17,280.140015,280.25,275.869995,279.290009,268.926544,12154400,DIA
2020-08-24,281.720001,287.450012,280.470001,286.700012,276.663025,14764600,DIA
2020-08-31,286.26001,292.359985,277.01001,281.769989,271.905548,23822300,DIA
2020-09-07,278.820007,282.48999,274.850006,277.089996,267.389465,14512300,DIA
2020-09-14,278.920013,284.230011,274.769989,276.519989,266.839294,13817300,DIA
2020-09-21,271.579987,274.589996,265.269989,271.700012,262.815155,20721500,DIA
2020-09-28,275.26001,280.350006,273.290009,276.799988,267.748413,16529400,DIA
2020-10-05,278.790009,286.809998,277.23999,285.929993,276.579834,13346600,DIA
2020-10-12,286.950012,289.609985,281.660004,285.970001,276.618469,12766700,DIA
2020-10-19,286.640015,287.059998,280.299988,283.339996,274.187012,13568900,DIA
2020-10-26,280.140015,280.390015,261.410004,265.059998,256.497528,24736200,DIA
2020-11-02,268.899994,284.959991,266.929993,283.220001,274.070892,23566700,DIA
2020-11-09,298.609985,299.48999,289.190002,295.149994,285.615509,25556500,DIA
2020-11-16,299.279999,300.079987,292.200012,292.529999,283.0802,18587400,DIA
2020-11-23,294.26001,301.109985,293.480011,299.23999,290.214081,11025500,DIA
2020-11-30,297.519989,302.589996,294.75,302.589996,293.463013,15370300,DIA
2020-12-07,301.769989,303.600006,298.679993,300.929993,291.853119,12737100,DIA
2020-12-14,303.019989,303.799988,299,301.899994,292.793884,17279900,DIA
2020-12-21,298.790009,302.970001,297.420013,302.019989,293.478821,13709100,DIA
2020-12-28,303.690002,306.290009,302.640015,305.790009,297.142212,9580300,DIA
2021-01-04,306.589996,311.980011,298.73999,311.040009,302.243774,23094900,DIA
2021-01-11,308.48999,312.269989,306.029999,308.119995,299.406403,14198200,DIA
2021-01-18,310.359985,312.709991,308.600006,309.970001,301.328369,9159800,DIA
2021-01-25,308.98999,311.190002,298.589996,299.809998,291.45166,24867600,DIA
2021-02-01,302.279999,312.549988,300.140015,311.540009,302.854645,12911300,DIA
2021-02-08,312.700012,315.76001,312.299988,315.040009,306.25708,10953300,DIA
2021-02-15,316.329987,316.910004,313.380005,314.920013,306.140411,8768200,DIA
2021-02-22,312.899994,320.040009,308.779999,309.450012,301.396973,28565900,DIA
2021-03-01,313.480011,316.920013,305.679993,315.23999,307.036255,29567200,DIA
2021-03-08,316.75,328.48999,315.829987,328.309998,319.766113,30535900,DIA
2021-03-15,329.179993,332.859985,324.980011,326.01001,317.52594,23070100,DIA
2021-03-22,325.549988,330.890015,320.619995,330.609985,322.663605,25489500,DIA
2021-03-29,329.290009,332.459991,328.899994,331.450012,323.483398,19469500,DIA
2021-04-05,333.940002,338.079987,333.429993,337.859985,329.73938,16978400,DIA
2021-04-12,337.26001,342.429993,335.48999,341.859985,333.643219,17940700,DIA
2021-04-19,341.070007,341.589996,336.75,340.429993,332.356873,19753300,DIA
2021-04-26,341.149994,341.480011,337.369995,338.940002,330.902252,14446700,DIA
2021-05-03,340.790009,348.290009,337.619995,347.880005,339.630219,18486000,DIA
2021-05-10,349.26001,351.089996,335.709991,344.26001,336.0961,31941600,DIA
2021-05-17,343.329987,345.130005,335.200012,342.040009,333.928772,22962200,DIA
2021-05-24,343.369995,346.480011,342.660004,345.640015,338.139465,12887100,DIA
2021-05-31,348.540009,348.649994,343.559998,347.899994,340.350403,12191600,DIA
2021-06-07,348.5,348.540009,343.570007,345.119995,337.630737,13656600,DIA
2021-06-14,344.829987,344.869995,332.679993,332.959991,325.734619,20993200,DIA
2021-06-21,335.26001,344.980011,334.410004,344.450012,337.466583,19903200,DIA
2021-06-28,344.329987,348.290009,341.820007,347.940002,340.885742,16381400,DIA
2021-07-05,347.75,349.070007,341.529999,348.730011,341.65976,18700600,DIA
2021-07-12,348.01001,350.73999,346.339996,346.73999,339.710114,22036300,DIA
2021-07-19,341.790009,350.98999,337.380005,350.570007,343.665771,25145900,DIA
2021-07-26,350,351.709991,348.670013,349.480011,342.597198,16069300,DIA
2021-08-02,350.450012,352.48999,347.109985,352.089996,345.155762,14150000,DIA
2021-08-09,351.600006,356.369995,350.549988,355.390015,348.390778,14119500,DIA
2021-08-16,354.410004,356.600006,347.309998,351.160004,344.24411,21529200,DIA
2021-08-23,352.959991,355.040009,352.070007,354.570007,348.19577,14157900,DIA
2021-08-30,354.959991,355.220001,353.089996,354.140015,347.773438,12990400,DIA
2021-09-06,353.640015,353.690002,346.570007,346.700012,340.467194,14267900,DIA
2021-09-13,348.910004,350.570007,345.059998,345.640015,339.4263,21636100,DIA
2021-09-20,340.220001,348.670013,335.98999,347.869995,342.339813,31658200,DIA
2021-09-27,348.290009,350.5,337.679993,343.179993,337.724365,29182200,DIA
2021-10-04,342.609985,349.769989,338.070007,347.529999,342.005219,26108800,DIA
2021-10-11,347.660004,353.079987,341.119995,352.850006,347.240692,22068500,DIA
2021-10-18,351.339996,357.619995,350.25,356.73999,351.186493,14681400,DIA
2021-10-25,357.359985,358.929993,354.959991,358.230011,352.65329,14712600,DIA
2021-11-01,359.450012,364.940002,357.980011,363.299988,357.644409,17094700,DIA
2021-11-08,365.059998,365.640015,359.380005,361.279999,355.655792,15826600,DIA
2021-11-15,362.600006,363.540009,355.380005,355.910004,350.369415,15239900,DIA
2021-11-22,357.480011,359.23999,347.359985,349.019989,344.258209,24040200,DIA
2021-11-29,352.589996,352.769989,340.320007,346.23999,341.516205,42893200,DIA
2021-12-06,349.26001,360.329987,348.829987,360.230011,355.315308,23283300,DIA
2021-12-13,359.429993,362.51001,352.709991,353.630005,348.805359,38049600,DIA
2021-12-20,349.380005,360.5,346.540009,359.359985,355.111206,17651200,DIA
2021-12-27,360.059998,366.720001,359.700012,363.320007,359.024384,14652000,DIA
2022-01-03,364.339996,369.5,361.130005,362.309998,358.026306,31550400,DIA
2022-01-10,361.070007,365.130005,356.399994,359.140015,354.89386,34889400,DIA
2022-01-17,355.329987,355.549988,342.140015,342.350006,338.302338,40822900,DIA
2022-01-24,338.429993,348,331.350006,347.109985,343.260986,92275200,DIA
2022-01-31,345.779999,356.660004,344.720001,350.869995,346.979309,42743700,DIA
2022-02-07,351.26001,358.100006,346.230011,347.290009,343.438995,32606300,DIA
2022-02-14,346.720001,350.76001,339.670013,340.980011,337.199005,27371000,DIA
2022-02-21,338.790009,341.019989,322.690002,340.540009,337.273193,37338700,DIA
2022-02-28,335.950012,342.089996,331.329987,336.470001,333.242218,37402100,DIA
2022-03-07,335.200012,335.730011,326.059998,330.019989,326.854095,29710600,DIA
2022-03-14,331.75,347.440002,328.790009,347.190002,343.859406,33803000,DIA
2022-03-21,346.609985,349.320007,343.299988,348.540009,345.969635,19615600,DIA
2022-03-28,347.75,353.709991,345.23999,348.01001,345.443512,19123100,DIA
2022-04-04,347.640015,351.049988,341.890015,347.369995,344.808228,22728700,DIA
2022-04-11,345.359985,348.730011,341,344.290009,341.751007,17630400,DIA
2022-04-18,343.869995,354.880005,337.73999,338.269989,335.897766,26101900,DIA
2022-04-25,336.450012,341.079987,329.100006,329.690002,327.37793,33793000,DIA
2022-05-02,330.350006,341.170013,324.459991,329.070007,326.762268,45587800,DIA
2022-05-09,324.980011,327.609985,312.529999,322.230011,319.970215,35935900,DIA
2022-05-16,321.709991,327.369995,306.279999,312.420013,310.229034,19159100,DIA
2022-05-23,315.320007,332.130005,313.619995,332.070007,330.527496,20401200,DIA
2022-05-30,330.170013,332.950012,325.359985,329.350006,327.82016,15945100,DIA
2022-06-06,331.589996,332.73999,314.320007,314.369995,312.909729,13490700,DIA
2022-06-13,307.5,310.679993,296.390015,298.720001,297.332428,26783600,DIA
2022-06-20,303.079987,315.119995,301.329987,315.019989,314.281891,16505100,DIA
2022-06-27,315.399994,318.75,304.25,310.850006,310.121674,14818000,DIA
2022-07-04,306.600006,315.140015,303.579987,313.459991,312.725525,10622800,DIA
2022-07-11,311.660004,313.73999,301.470001,312.660004,311.927429,14841000,DIA
2022-07-18,315.76001,322.200012,309.730011,319.059998,318.445435,14016700,DIA
2022-07-25,320.070007,329.269989,317.100006,328.660004,328.026978,15352800,DIA
2022-08-01,326.910004,329.720001,323.899994,327.970001,327.338287,15802500,DIA
2022-08-08,329.809998,337.920013,327.190002,337.829987,337.179291,12125800,DIA
2022-08-15,336.109985,343.089996,336.059998,337.040009,336.390839,12654400,DIA
2022-08-22,333.109985,333.519989,330.160004,330.76001,330.76001,2684500,DIA
